Dimer Name,Family Name,ED(MP),ED(MPrc),ED(NMP),ED(NMPrc),motif_distance,deepSyn_motif_distance,diff_distance,family_name
HOXD12_EOMES_2,Homeo_Tbox,0.372225612976529,0.34682398879377196,0.36542333510089503,0.330472931919314,0.5031115780563813,0.3954486342162379,0.08128524769411583,Homeo_Tbox
HOXD12_EOMES_3,Homeo_Tbox,0.156379857846882,0.370497401501111,0.146537445940348,0.32441487657528995,0.22115451584271084,0.08391180539336622,0.1372427104493446,Homeo_Tbox
HOXD12_TBX21,Homeo_Tbox,0.24182146720439804,0.40885503230438297,0.223348702242305,0.38949885461038103,0.3419871986726033,0.19547677365966,0.14651042501294329,Homeo_Tbox
HOXD12_TBX21_2,Homeo_Tbox,0.20131095786991496,0.33090099236004306,0.20053369209718694,0.322645528569199,0.5566999505893058,0.19854830114864225,0.22467206986396185,Homeo_Tbox
HOXD12_TBX21_3,Homeo_Tbox,0.25167034705654995,0.339958471630361,0.219621617629343,0.335819347871382,0.4340898599113161,0.16188279687338794,0.27618597932616984,Homeo_Tbox
PITX1_EOMES,Homeo_Tbox,0.145530842967333,0.35890332421838,0.14075108196389302,0.31271702276026503,0.20581169184922873,0.3240021878912803,-0.11819049604205162,Homeo_Tbox
PITX1_EOMES_2,Homeo_Tbox,0.20252490517735802,0.2949656142597,0.153480117324129,0.30769243047011796,0.29424108851065645,0.16549201742484634,0.17471326516611135,Homeo_Tbox
PITX1_TBX21,Homeo_Tbox,0.202086595436797,0.271967518800891,0.226666020672372,0.273221899337476,0.285793604050339,0.22335281754242653,0.06244078650791246,Homeo_Tbox
ARNTL_BHLHA15,bHLH_bHLH,0.20859151140945106,0.369769397007751,0.18243626303715504,0.398740285222819,0.294992944440403,0.18303258323754693,0.1119603612028561,bHLH_bHLH
CLOCK_BHLHA15,bHLH_bHLH,0.15938262050539198,0.38051927446424105,0.14249517421196806,0.374870775151824,0.22530038975995054,0.1888527612818313,0.036528146220325936,bHLH_bHLH
CLOCK_FIGLA,bHLH_bHLH,0.132577298971234,0.343598299505945,0.114262544121187,0.355064848413319,0.18749261426516095,0.10346730865204612,0.08402530561311483,bHLH_bHLH
CLOCK_FIGLA_2,bHLH_bHLH,0.128854212673508,0.319304991639244,0.12270204944041198,0.32277142448909,0.1975277373087809,0.12455677640214645,0.08529223651701298,bHLH_bHLH
CLOCK_NHLH1,bHLH_bHLH,0.133006876856592,0.41019951394495,0.126755057084471,0.41152547552506297,0.18810012916426444,0.13219189784862154,0.05590823131564288,bHLH_bHLH
CLOCK_NHLH1_2,bHLH_bHLH,0.13993576063624402,0.403673256873878,0.13191322001348,0.40173116238089,0.2172886608555639,0.11553779377348684,0.11945442422650646,bHLH_bHLH
TFAP4_MAX,bHLH_bHLH,0.121975664495277,0.38013069137649397,0.11315076844758801,0.36012162828866995,0.17249963900791612,0.08137352695196494,0.0911261120559512,bHLH_bHLH
TFAP4_MAX_2,bHLH_bHLH,0.12591191676338098,0.36934206616119897,0.109523567882013,0.362027686238596,0.18812710154724754,0.07373775536716741,0.26632293923256506,bHLH_bHLH
ARNTL_PITX1,bHLH_Homeo,0.230096999794793,0.4332525717253259,0.192323570772487,0.42255600238764296,0.32540629777113844,0.25892586175914395,0.06648043601199455,Homeo_bHLH
ARNTL_PITX1_2,bHLH_Homeo,0.146189261653926,0.402430677693507,0.158636815896868,0.370794288680197,0.22861260194851835,0.19191775932304908,0.05580197198248624,Homeo_bHLH
CLOCK_EVX1,bHLH_Homeo,0.137034480979309,0.41144588716081604,0.156567036286813,0.36256948646402004,0.19379602151287595,0.15630495711062525,0.037491064402250716,Homeo_bHLH
CLOCK_EVX1_2,bHLH_Homeo,0.18306925425110893,0.374333546861649,0.216646334510662,0.346041954668438,0.2769983353671016,0.2569392938090108,-0.00850362099056054,Homeo_bHLH
CLOCK_EVX1_3,bHLH_Homeo,0.153927762094841,0.362657962784771,0.170363691513296,0.359976252057303,0.23138192587329104,0.1773344511052113,0.18009816288273056,Homeo_bHLH
CLOCK_EVX1_4,bHLH_Homeo,0.148884337945664,0.37991167861124703,0.146823171553636,0.3556243927733351,0.24134701096217123,0.1989478665553925,0.08122288878242476,Homeo_bHLH
TEAD4_HOXA13,bHLH_Homeo,0.17259240139338095,0.465980925171604,0.138485167101551,0.382367173702652,0.1708594501091192,0.1727839015891327,0.0033463224319492946,Homeo_bHLH
TEAD4_HOXA13_2,bHLH_Homeo,0.18535269440915197,0.399263721166434,0.142628563813523,0.404568526939899,0.3073007103171861,0.1727480049896729,0.23220677697063424,Homeo_bHLH
TEAD4_HOXA13_3,bHLH_Homeo,0.145458440251318,0.37806852667796903,0.130728113121094,0.34930144196282,0.34165956913451706,0.1729237638576857,0.24478698891645584,Homeo_bHLH
TEAD4_HOXA13_4,bHLH_Homeo,0.126190747288459,0.35198860190121,0.13235025568126,0.3407839207207849,0.28555883968719387,0.16786809186251686,0.20194481128075573,Homeo_bHLH
TFAP4_DLX3,bHLH_Homeo,0.12342311716236001,0.40117864196578795,0.131433502887337,0.367527767184301,0.17454664615724974,0.1957481001248944,-0.021201453967644668,Homeo_bHLH
TFAP4_DLX3_2,bHLH_Homeo,0.167108043848428,0.32533258156576,0.15788067756148094,0.323857613581904,0.2519782812515944,0.1570836941907103,0.19754962350685454,Homeo_bHLH
ATF4_CEBPB,bZIP_bZIP,0.0678154859426621,0.437833682807271,0.0775982162818172,0.430488728331527,0.09636164693922078,0.08165633615539451,0.013919712119000352,bZIP_bZIP
ATF4_CEBPD,bZIP_bZIP,0.0660569961148602,0.440966475159191,0.0825359530847139,0.4269059042692271,0.10104425078878866,0.09595407894027563,-0.017207654938907427,bZIP_bZIP
ATF4_TEF,bZIP_bZIP,0.141129421572999,0.4321090696065429,0.12318817575269801,0.42897972325333295,0.1957964130309999,0.1653017268928854,0.030414791087939624,bZIP_bZIP
CEBPG_ATF4,bZIP_bZIP,0.0797304485919087,0.42864543581278497,0.0734754962927729,0.42730193141688505,0.10755656040288329,0.1122518329896048,-0.006915696581586943,bZIP_bZIP
CEBPG_CREB3L1,bZIP_bZIP,0.23269937064882,0.486658675890842,0.216312950602378,0.45595429703431,0.3113353807742904,0.2411176790927837,0.07205992633130168,bZIP_bZIP
CUX1_HOXA13,HomeoCUT_Homeo,0.18351485960455705,0.41439928283447297,0.193260990508232,0.4139446046047121,0.2595292033105796,0.1833333213059545,0.0761958820046251,HomeoCUT_Homeo
CUX1_HOXA13_2,HomeoCUT_Homeo,0.16557466283429598,0.36238780738588505,0.159965725255716,0.342384717674866,0.29046998421735987,0.12221053878266665,0.3230306538789114,HomeoCUT_Homeo
CUX1_HOXB13,HomeoCUT_Homeo,0.15537333554595598,0.322956564832792,0.16709938342342906,0.3242977656713269,0.21829073520458067,0.1140023554352297,0.10333804226402406,HomeoCUT_Homeo
CUX1_PITX1,HomeoCUT_Homeo,0.160372412415004,0.33002282200753397,0.145363354083912,0.342364037840454,0.22680084066163242,0.18179366021798696,0.04500718044364546,HomeoCUT_Homeo
E2F1_EOMES,E2F_Tbox,0.2136799364505101,0.338137699566757,0.20740190500053196,0.332352287905466,0.31051793158739927,0.2509758286025036,0.0627497398655017,E2F_Tbox
E2F1_EOMES_2,E2F_Tbox,0.20026921871973105,0.3980116267985621,0.18195811481664687,0.38675973785609796,0.40215877949487344,0.22038960591477733,0.08198410370832135,E2F_Tbox
E2F3_EOMES,E2F_Tbox,0.262593248969723,0.37179402945166795,0.2423765424622769,0.380280784118425,0.36279177476249175,0.3154818662586686,0.051150884857877776,E2F_Tbox
E2F3_TBX21,E2F_Tbox,0.1962453345735589,0.37891473625270894,0.17625707474699806,0.35657365595404106,0.27753281375487393,0.18193603076174186,0.09559678299313204,E2F_Tbox
E2F3_TBX21_2,E2F_Tbox,0.235663305508864,0.39916760803049495,0.207450692140144,0.365504520365727,0.3294948951746271,0.2276877718352651,0.10983169969867362,E2F_Tbox
E2F3_TBX21_3,E2F_Tbox,0.21174532030567486,0.344123701467231,0.198140920627832,0.3642294890617629,0.31942500572099,0.3100546594276249,0.022916842109765908,E2F_Tbox
E2F1_HES7,E2F_bHLH,0.127967934947333,0.3842508640688279,0.13998010257717006,0.380217557037272,0.18097398915613216,0.11893113632231668,0.0620428528338155,E2F_bHLH
E2F1_HES7_2,E2F_bHLH,0.139400861550068,0.367462257842601,0.13547081283020201,0.3512696751727289,0.19886101857117938,0.15815385554626782,0.05208553730365156,E2F_bHLH
E2F1_NHLH1,E2F_bHLH,0.178433414604068,0.381638922474547,0.16611242608169902,0.373206060543198,0.2523429548226101,0.2030067860732426,0.0493361687493675,E2F_bHLH
E2F3_HES7,E2F_bHLH,0.263206308410437,0.415832744537609,0.221895479262362,0.3910362262600751,0.37133665014800593,0.19288293904786685,0.1779207615865061,E2F_bHLH
ELK1_EOMES,ETS_Tbox,0.21092763116045002,0.364260826903057,0.15879654558565,0.33218363218686897,0.2970718726684785,0.1042337130100405,0.1936808420788685,ETS_Tbox
ELK1_EOMES_2,ETS_Tbox,0.191408160814525,0.374391710075605,0.155310310139012,0.39073255083192,0.3412058953051652,0.15836691624497867,0.17692438698418667,ETS_Tbox
ELK1_EOMES_3,ETS_Tbox,0.0694794070337992,0.325527749398335,0.0694794070337992,0.325527749398335,0.20112377227928072,0.0770356963966275,0.13154172845331955,ETS_Tbox
ELK1_TBX21,ETS_Tbox,0.12709130790951098,0.35904000323771706,0.13372881105628698,0.347796310350257,0.17973425136764162,0.152312622093361,0.027421629274280684,ETS_Tbox
ELK1_TBX21_2,ETS_Tbox,0.0762818882137018,0.370267497212438,0.0856874381584111,0.34713656243505103,0.18395775494709174,0.07863086180030225,0.1746404300985741,ETS_Tbox
ELK1_TBX21_3,ETS_Tbox,0.14466843850265,0.350759193912964,0.17058181591649,0.332054170086953,0.20453602474661728,0.14415376014503545,0.060418789725808414,ETS_Tbox
ELK1_TBX21_4,ETS_Tbox,0.168108155815364,0.40278607407064,0.154133802458436,0.389622908884575,0.42073779807390715,0.1473961823633128,0.11104366762762953,ETS_Tbox
ERF_EOMES,ETS_Tbox,0.173723072375677,0.355727184406199,0.16048491766509398,0.34212671213552104,0.24568152501937682,0.11889204482426588,0.12678948019511094,ETS_Tbox
ERF_EOMES_2,ETS_Tbox,0.125498714022453,0.331345570541152,0.128959073885703,0.322436712896462,0.27560714070627934,0.0979912955940983,0.1839198006056888,ETS_Tbox
ERF_TBX21,ETS_Tbox,0.162666280808943,0.35924605176740604,0.143962533130105,0.344103385972623,0.23004486046316153,0.12737731546488815,0.10266754499827337,ETS_Tbox
ERF_TBX21_2,ETS_Tbox,0.101813049157521,0.409638008314759,0.11347055937191,0.3902736696910221,0.26355270482688076,0.0819027559819223,0.21096598065875505,ETS_Tbox
ETV2_EOMES,ETS_Tbox,0.153239549879482,0.33397090223364,0.13865065280725195,0.34117010610311105,0.21665777229150804,0.11327378925136113,0.10342361732564986,ETS_Tbox
ETV2_EOMES_2,ETS_Tbox,0.11205996999854904,0.34034474556157795,0.115845367960952,0.34802464283599704,0.27206391458480256,0.06421904329726608,0.1394335835268618,ETS_Tbox
ETV2_EOMES_3,ETS_Tbox,0.152340395422945,0.3685712075454261,0.155452923747974,0.35957146997542105,0.2341981867634584,0.09818978430678764,0.2669032674220007,ETS_Tbox
ETV2_TBX21,ETS_Tbox,0.17947998096941106,0.327790331438974,0.170125427868863,0.324353851695514,0.2538230232678202,0.16542671178709875,0.08839631148072144,ETS_Tbox
ETV2_TBX21_2,ETS_Tbox,0.11408956247818401,0.3994204003006699,0.14239056775212694,0.39762067621319397,0.29244911489007025,0.06048150998080683,0.263309388717117,ETS_Tbox
ETV2_TBX21_3,ETS_Tbox,0.14318679305093102,0.3986436991433209,0.13930109723301,0.36059944487597995,0.27052678898024474,0.1159100435478642,0.25405831736681905,ETS_Tbox
ETV5_EOMES,ETS_Tbox,0.12372065011518901,0.332511751841185,0.125820689902967,0.326038593778299,0.17432227900277872,0.11604643404307452,0.058566357951919036,ETS_Tbox
ETV5_EOMES_2,ETS_Tbox,0.0969788771014578,0.322340364495031,0.10260926719370801,0.326679547846449,0.2781771667820234,0.09955772477422282,0.128112705362889,ETS_Tbox
ETV7_TBX21,ETS_Tbox,0.189162712264082,0.36754985940801,0.16240522662133702,0.3712783776844121,0.265744886854089,0.13834635954161306,0.12558784267002346,ETS_Tbox
ETV7_TBX21_2,ETS_Tbox,0.186715587400007,0.374785985893117,0.186715587400007,0.374785985893117,0.2638666702691818,0.10918226514947392,0.15934936099952945,ETS_Tbox
ELK1_ETV7,ETS_ETS,0.2429449295123409,0.34417430521396003,0.273239098993107,0.34104993343422396,0.3702881937451928,0.13978991366712185,0.2521229683921849,ETS_ETS
ELK1_SPDEF,ETS_ETS,0.700546260389187,0.617750755277376,0.635381467575718,0.54751733110794,0.6488588005850199,0.4027287976784548,0.2467053742202512,ETS_ETS
ERF_ETV7,ETS_ETS,0.24298874960478398,0.3826456813722929,0.45944049845728496,0.5040565297420999,0.4953247276536999,0.0825681306291828,0.3786033339010385,ETS_ETS
ETV2_ETV7,ETS_ETS,0.24410965924981096,0.3825112506818689,0.238068430895125,0.363373020824806,0.46803785506241585,0.0788956096947337,0.2686811945486073,ETS_ETS
ETV2_SPDEF,ETS_ETS,0.32701163255362,0.35653333474025706,0.344006419948913,0.34372224625741,0.5899181712135501,0.22667707705890885,0.2343483823022801,ETS_ETS
ETV5_ETV7,ETS_ETS,0.29382076037284305,0.299990294164547,0.307077680014586,0.314318037558758,0.43982497175852914,0.1333867711086802,0.2430480311310191,ETS_ETS
FLI1_ETV7,ETS_ETS,0.368899579044734,0.320694564542661,0.274267935016061,0.321065779870843,0.3389508906970276,0.24367449702096225,0.2752339646810649,ETS_ETS
ELK1_EVX1,ETS_Homeo,0.21770908276386208,0.351537936410287,0.15679458037196806,0.3950662293523871,0.3078871375539287,0.12124437959676165,0.186642757957167,Homeo_ETS
ELK1_HOXA1,ETS_Homeo,0.130842217667644,0.36916745362211695,0.133071899401626,0.3870555332768811,0.18503883904619797,0.1415896286081181,0.04344921043807989,Homeo_ETS
ELK1_HOXA3,ETS_Homeo,0.294209772420909,0.327670653984943,0.22851399356995705,0.34296565369890303,0.4160754504456122,0.22503002515624,0.19104542528937227,Homeo_ETS
ELK1_HOXA3_2,ETS_Homeo,0.171928239021289,0.449587116111348,0.11010894101330802,0.394448033066549,0.3478606118632031,0.1431191033008494,0.1587924451903678,Homeo_ETS
ELK1_HOXB13,ETS_Homeo,0.136243366506973,0.4177679645174761,0.117215844909604,0.414531624315859,0.1926772167099943,0.2023698020225075,-0.009692585312513213,Homeo_ETS
ELK1_HOXB13_2,ETS_Homeo,0.128341676455019,0.4062917955233061,0.141829574937039,0.418229628848545,0.1785271199743005,0.17974685942776575,0.0011668931684379324,Homeo_ETS
ERF_DLX2,ETS_Homeo,0.0950450216553111,0.39242115794834703,0.125301973399582,0.386218669044988,0.13441395864735822,0.08550959284412989,0.048904365803228336,Homeo_ETS
ERF_DLX2_2,ETS_Homeo,0.12865363893137402,0.350115821932495,0.11128808100045,0.35291108607347205,0.18161877885415842,0.0947526715026068,0.08709447568352861,Homeo_ETS
ERF_DLX3,ETS_Homeo,0.151316499672871,0.339546726416964,0.0999418202165221,0.370939433727206,0.21399384612248767,0.13419352176137747,0.0798003243611102,Homeo_ETS
ERF_DLX3_2,ETS_Homeo,0.0974725071785982,0.406524983963387,0.0942018797033454,0.3715993472985489,0.1504412572747535,0.14788308162113822,0.1262242671223877,Homeo_ETS
ERF_HOXA3,ETS_Homeo,0.114886620135627,0.39495075887750797,0.137989669768135,0.379239116710225,0.16247421637328177,0.1493423463382713,0.013131870035010484,Homeo_ETS
ERF_HOXB13,ETS_Homeo,0.17890482859510298,0.35193408042158597,0.11272545911597999,0.391483482850504,0.2508171445903622,0.07616936148535633,0.17627151177988468,Homeo_ETS
ERF_PITX1,ETS_Homeo,0.18577136612108602,0.342828268554546,0.0909146698024888,0.355464663530633,0.26272038542523024,0.14553495782016013,0.11718542760507013,Homeo_ETS
ERF_PITX1_2,ETS_Homeo,0.145875260442798,0.358790364710966,0.0936190148571337,0.375313067458243,0.2287078875555198,0.11791204220583396,0.11870270015152234,Homeo_ETS
ETV2_DLX2,ETS_Homeo,0.12209808396288,0.3678097382529771,0.116218275992936,0.3716610350154261,0.17267276625390218,0.13363043088583992,0.03904233536806232,Homeo_ETS
ETV2_DLX2_2,ETS_Homeo,0.06587443531436,0.37215751792848,0.108664522970592,0.375405034361685,0.10199662090183761,0.06168432580400127,0.1667076756255084,Homeo_ETS
ETV2_DLX3,ETS_Homeo,0.0785948131864497,0.36359865201921204,0.0999319472374782,0.335693664725478,0.11114985073876435,0.13112233429053835,-0.019972483551774,Homeo_ETS
ETV2_DLX3_2,ETS_Homeo,0.0830563369438755,0.3936300920286221,0.0766429351714007,0.381902845651673,0.12686304416992544,0.09700994999439258,0.1527694077396928,Homeo_ETS
ETV2_DLX3_3,ETS_Homeo,0.0742475043401287,0.383951821947972,0.0996604953731911,0.388984832354755,0.12174123130616388,0.06053321279510364,0.25081419595115634,Homeo_ETS
ETV2_DLX3_4,ETS_Homeo,0.1846560271451161,0.32605228388978397,0.174450647278415,0.349041339092293,0.30021224927737805,0.216877156444036,0.10741153982109014,Homeo_ETS
ETV2_DRGX,ETS_Homeo,0.129572128349319,0.339896499579188,0.182070921243098,0.404365857337475,0.18324266121795732,0.09833641224021596,0.08490624897774135,Homeo_ETS
ETV2_DRGX_2,ETS_Homeo,0.158901393540412,0.3923955341731541,0.16988875602342698,0.404534173624795,0.24161950582309175,0.2086147457896339,0.001098772854645852,Homeo_ETS
ETV2_EVX1,ETS_Homeo,0.158865752209156,0.406296712532285,0.170059599231326,0.388473951749586,0.22464194190509165,0.17766008389611293,0.047006049436026265,Homeo_ETS
ETV2_GSC2,ETS_Homeo,0.128045142989804,0.365340726323324,0.140938781474647,0.3792132362129601,0.1810831778524087,0.1376235491933007,0.04345962865910802,Homeo_ETS
ETV2_GSC2_2,ETS_Homeo,0.12528631257243306,0.349280332188174,0.132609120682558,0.357145627955877,0.18656798068315383,0.10945940018763364,0.08577292966113655,Homeo_ETS
ETV2_GSC2_3,ETS_Homeo,0.105112939851292,0.34497858069058396,0.12321175394125695,0.332143990155392,0.15886161578994204,0.12859820847895506,0.22071840397582748,Homeo_ETS
ETV2_GSC2_4,ETS_Homeo,0.0809308762126509,0.40579873431645097,0.0966767282104785,0.38272455453887,0.13051839311985577,0.15755209682377366,0.19709650907055384,Homeo_ETS
ETV2_GSC2_5,ETS_Homeo,0.084835535599584,0.384512486903806,0.11884987353329901,0.395061059112511,0.15219608519028416,0.11717775884200107,0.2295121886978237,Homeo_ETS
ETV2_HOXA2,ETS_Homeo,0.103809270514159,0.39428660857604997,0.0980286867712331,0.380693407316927,0.14680847826624302,0.10958321817320504,0.037225260093038,Homeo_ETS
ETV2_HOXA2_2,ETS_Homeo,0.0917373176951215,0.399517021875069,0.097166181550636,0.3745422787046339,0.17793244682133863,0.0930119516945663,0.19340712116745487,Homeo_ETS
ETV2_HOXB13,ETS_Homeo,0.0943722409730191,0.394326374631013,0.131132061359911,0.383734377263257,0.13332212268129034,0.11438919718884445,0.018923879942936428,Homeo_ETS
ETV2_HOXB13_2,ETS_Homeo,0.14781275066246,0.4184537494248951,0.158579395752276,0.397929761258542,0.1866274261247266,0.1566447930810771,0.11999764532946773,Homeo_ETS
ETV2_PITX1,ETS_Homeo,0.0857389321155795,0.41541384362336203,0.157310149465505,0.37673324734284797,0.1212531605669801,0.11774003666348168,0.003513123903498422,Homeo_ETS
ETV5_DLX2,ETS_Homeo,0.0938486130722988,0.350842937682947,0.0933575121848901,0.365574662587498,0.13272198141830535,0.16619127936532824,-0.033469297947022934,Homeo_ETS
ETV5_DRGX,ETS_Homeo,0.18474056277599105,0.4291160654232221,0.18384235088432,0.420220871076206,0.2612626093739759,0.08571963845098597,0.17554297092298998,Homeo_ETS
ETV5_DRGX_2,ETS_Homeo,0.173175717442683,0.315163965871271,0.17311687335159198,0.32791115753199396,0.2806169305845686,0.24709203096171906,0.09682103216977628,Homeo_ETS
ETV5_EVX1,ETS_Homeo,0.104704503692775,0.368599602747301,0.11223865140503997,0.34735216569724003,0.14626499258408482,0.07970475077666186,0.06773021754409764,Homeo_ETS
ETV5_EVX1_2,ETS_Homeo,0.159952801295656,0.3897218261354299,0.155972233981148,0.372288622151067,0.18460117115857716,0.08328038048795253,0.1956697323508901,Homeo_ETS
ETV5_EVX1_3,ETS_Homeo,0.179713419548145,0.3667440391769411,0.16955640696412694,0.358290721944831,0.34569812448997955,0.1757631738446533,0.08944841647187046,Homeo_ETS
ETV5_HOXA13,ETS_Homeo,0.14163496159013098,0.399381010023109,0.125034871059725,0.377272334012073,0.20030208311429012,0.12690792889694602,0.0733941542173441,Homeo_ETS
ETV5_HOXA2,ETS_Homeo,0.084839492796588,0.37747039878746,0.110463937921389,0.352054025009272,0.11998116141080542,0.11537948123870162,0.004601680172103786,Homeo_ETS
ETV5_HOXA2_2,ETS_Homeo,0.14072718781167098,0.360749912411733,0.13124746944526802,0.3616730797220471,0.29373786902762783,0.17609375320768053,0.16321353453070267,Homeo_ETS
ETV5_HOXA2_3,ETS_Homeo,0.11776666496901801,0.342755664557584,0.0735064072599442,0.372401992069738,0.24382961879629705,0.08078873211415732,0.1936238426290104,Homeo_ETS
ETV5_HOXB13,ETS_Homeo,0.162793920315647,0.385439651921966,0.140224831143948,0.3804963559701301,0.2302253699951134,0.08531367131057267,0.14491169868454076,Homeo_ETS
FLI1_DLX2,ETS_Homeo,0.272361840959345,0.42106710358535104,0.2945993752710511,0.413085371327897,0.38517780941031626,0.15827374452202805,0.22690406488828824,Homeo_ETS
FLI1_DLX2_2,ETS_Homeo,0.169983837201381,0.413190314253271,0.16361870538280202,0.394989172804386,0.40146995999934354,0.16277415520336733,0.1882730841434964,Homeo_ETS
FLI1_DRGX,ETS_Homeo,0.291359890468211,0.379620975717975,0.23732536321390196,0.40474987569224896,0.3562047055184935,0.22069290555315327,0.053366797331452026,Homeo_ETS
FLI1_HOXB13,ETS_Homeo,0.265084546809127,0.380268265223029,0.27405874138366,0.385400884999464,0.3706088166121313,0.18471749164834889,0.1901686705993081,Homeo_ETS
ELK1_FOXI1,ETS_Fox,0.204947489582595,0.36323849764519395,0.20292414658539001,0.372664804638995,0.31297897410006004,0.1608494905576679,0.12533130335208315,Fox_ETS
ELK1_FOXI1_2,ETS_Fox,0.14636371265752401,0.444247125051231,0.21524787474059398,0.3730384565347321,0.24235790096059293,0.269144872819126,-0.02578030824507096,Fox_ETS
ELK1_FOXI1_3,ETS_Fox,0.162142350238826,0.37787223552781,0.182646789558348,0.3684018696939679,0.18053456036659096,0.14818226892307684,0.10399176627040596,Fox_ETS
ELK1_FOXI1_4,ETS_Fox,0.113231276536416,0.406769975691156,0.146108012960001,0.34316870192307397,0.3040398045623397,0.16556615850577147,0.2340480175380776,Fox_ETS
ELK1_FOXI1_5,ETS_Fox,0.150465120411597,0.424098923976866,0.152105566211019,0.416243832965121,0.2127898140358829,0.17408225057677906,0.03870756345910384,Fox_ETS
ELK1_FOXI1_6,ETS_Fox,0.21445474595357394,0.454873048781924,0.20297427298730802,0.393818747879003,0.26121381433611657,0.2257124203363788,0.19535741658641176,Fox_ETS
ERF_FOXI1,ETS_Fox,0.140451709820788,0.420531944680836,0.156684476500702,0.3421578841810769,0.1962679932105281,0.08622478934265679,0.11090264480946646,Fox_ETS
ERF_FOXI1_2,ETS_Fox,0.14041839113541,0.453890377729479,0.118958184593279,0.43588390464494303,0.38856326386379214,0.1382140922132303,0.32965614006135924,Fox_ETS
ERF_FOXI1_3,ETS_Fox,0.13681553057191498,0.36514183413861,0.11465345487296599,0.37684988352844395,0.2673065485610998,0.15075654288149545,0.2405557725410034,Fox_ETS
ERF_FOXO1,ETS_Fox,0.11341080939804099,0.47545156124271604,0.114384873652321,0.43383438216780296,0.15860345247717228,0.14760797266240572,0.01126587395734152,Fox_ETS
ETV2_FOXI1,ETS_Fox,0.167907134317432,0.426398812172639,0.12228262344644601,0.42003224674157896,0.2810946751501068,0.11999679188258892,0.11713492417368992,Fox_ETS
ETV2_FOXI1_2,ETS_Fox,0.130856556440445,0.4540004882222321,0.130968506011711,0.42714007207529997,0.23540747382651125,0.12221707023677605,0.12441101063159775,Fox_ETS
ETV2_FOXI1_3,ETS_Fox,0.155719733206397,0.451672962065128,0.136293763514596,0.380872305301425,0.2791224837095794,0.16472880877318605,0.31375175257114274,Fox_ETS
ETV2_FOXI1_4,ETS_Fox,0.146439231593162,0.411791788213008,0.218550646744147,0.3688229249819721,0.20464829170253748,0.07157757176798715,0.13228550560797886,Fox_ETS
ETV2_FOXI1_5,ETS_Fox,0.288752242887284,0.29610326149354604,0.200027511286175,0.351600465161817,0.4082817610000809,0.13191098763953993,0.2759256888615541,Fox_ETS
ETV2_FOXO6,ETS_Fox,0.145178706162384,0.3714396480426,0.15885581565137,0.357867005236244,0.20545074127005566,0.06268922597047981,0.14223566542566252,Fox_ETS
